"GEO_ID","NAME","B25001_001E","B25001_001M",
"1400000US72061041100","Census Tract 411, Guaynabo Municipio, Puerto Rico","1577","159",
"1400000US72063210100","Census Tract 2101, Gurabo Municipio, Puerto Rico","1512","168",
"1400000US72063210201","Census Tract 2102.01, Gurabo Municipio, Puerto Rico","1326","154",
"1400000US72063210202","Census Tract 2102.02, Gurabo Municipio, Puerto Rico","3465","326",
"1400000US72063210300","Census Tract 2103, Gurabo Municipio, Puerto Rico","1045","128",
"1400000US72063210400","Census Tract 2104, Gurabo Municipio, Puerto Rico","1531","177",
"1400000US72063210502","Census Tract 2105.02, Gurabo Municipio, Puerto Rico","4343","428",
"1400000US72063210503","Census Tract 2105.03, Gurabo Municipio, Puerto Rico","878","110",
"1400000US72063210504","Census Tract 2105.04, Gurabo Municipio, Puerto Rico","3109","326",
"1400000US72065310100","Census Tract 3101, Hatillo Municipio, Puerto Rico","3320","294",
"1400000US72065310200","Census Tract 3102, Hatillo Municipio, Puerto Rico","2232","228",
"1400000US72065310300","Census Tract 3103, Hatillo Municipio, Puerto Rico","2409","278",
"1400000US72065310400","Census Tract 3104, Hatillo Municipio, Puerto Rico","3369","282",
"1400000US72065310500","Census Tract 3105, Hatillo Municipio, Puerto Rico","3022","303",
"1400000US72065310600","Census Tract 3106, Hatillo Municipio, Puerto Rico","2761","281",
"1400000US72065990016","Census Tract 9900.16, Hatillo Municipio, Puerto Rico","0","14",
"1400000US72067820100","Census Tract 8201, Hormigueros Municipio, Puerto Rico","3664","208",
"1400000US72067820300","Census Tract 8203, Hormigueros Municipio, Puerto Rico","2018","162",
"1400000US72067820400","Census Tract 8204, Hormigueros Municipio, Puerto Rico","898","103",
"1400000US72067820500","Census Tract 8205, Hormigueros Municipio, Puerto Rico","1069","102",
"1400000US72069180100","Census Tract 1801, Humacao Municipio, Puerto Rico","2054","209",
"1400000US72069180201","Census Tract 1802.01, Humacao Municipio, Puerto Rico","1270","153",
"1400000US72069180202","Census Tract 1802.02, Humacao Municipio, Puerto Rico","2421","283",
"1400000US72069180301","Census Tract 1803.01, Humacao Municipio, Puerto Rico","1310","172",
"1400000US72069180302","Census Tract 1803.02, Humacao Municipio, Puerto Rico","1915","182",
"1400000US72069180400","Census Tract 1804, Humacao Municipio, Puerto Rico","2116","178",
"1400000US72069180500","Census Tract 1805, Humacao Municipio, Puerto Rico","2401","271",
"1400000US72069180600","Census Tract 1806, Humacao Municipio, Puerto Rico","2732","279",
"1400000US72069180700","Census Tract 1807, Humacao Municipio, Puerto Rico","2016","187",
"1400000US72069180800","Census Tract 1808, Humacao Municipio, Puerto Rico","2279","255",
"1400000US72069180901","Census Tract 1809.01, Humacao Municipio, Puerto Rico","1437","154",
"1400000US72069180902","Census Tract 1809.02, Humacao Municipio, Puerto Rico","4536","286",
"1400000US72069991800","Census Tract 9918, Humacao Municipio, Puerto Rico","0","14",
"1400000US72071410100","Census Tract 4101, Isabela Municipio, Puerto Rico","2499","241",
"1400000US72071410200","Census Tract 4102, Isabela Municipio, Puerto Rico","1525","147",
"1400000US72071410300","Census Tract 4103, Isabela Municipio, Puerto Rico","1491","197",
"1400000US72071410401","Census Tract 4104.01, Isabela Municipio, Puerto Rico","2193","211",
"1400000US72071410402","Census Tract 4104.02, Isabela Municipio, Puerto Rico","3561","325",
"1400000US72071410500","Census Tract 4105, Isabela Municipio, Puerto Rico","2659","271",
"1400000US72071410600","Census Tract 4106, Isabela Municipio, Puerto Rico","2308","268",
"1400000US72071410701","Census Tract 4107.01, Isabela Municipio, Puerto Rico","1137","144",
"1400000US72071410702","Census Tract 4107.02, Isabela Municipio, Puerto Rico","2885","309",
"1400000US72071990000","Census Tract 9900, Isabela Municipio, Puerto Rico","0","14",
"1400000US72073956000","Census Tract 9560, Jayuya Municipio, Puerto Rico","2456","213",
"1400000US72073956100","Census Tract 9561, Jayuya Municipio, Puerto Rico","1178","152",
"1400000US72073956200","Census Tract 9562, Jayuya Municipio, Puerto Rico","2535","242",
"1400000US72075710102","Census Tract 7101.02, Juana Díaz Municipio, Puerto Rico","1814","167",
"1400000US72075710200","Census Tract 7102, Juana Díaz Municipio, Puerto Rico","1849","180",
"1400000US72075710301","Census Tract 7103.01, Juana Díaz Municipio, Puerto Rico","1610","154",
"1400000US72075710302","Census Tract 7103.02, Juana Díaz Municipio, Puerto Rico","1605","165",
"1400000US72075710400","Census Tract 7104, Juana Díaz Municipio, Puerto Rico","875","121",
"1400000US72075710500","Census Tract 7105, Juana Díaz Municipio, Puerto Rico","619","80",
"1400000US72075710600","Census Tract 7106, Juana Díaz Municipio, Puerto Rico","1027","108",
"1400000US72075710700","Census Tract 7107, Juana Díaz Municipio, Puerto Rico","668","92",
"1400000US72075710800","Census Tract 7108, Juana Díaz Municipio, Puerto Rico","2467","249",
"1400000US72075710901","Census Tract 7109.01, Juana Díaz Municipio, Puerto Rico","1922","175",
"1400000US72075710902","Census Tract 7109.02, Juana Díaz Municipio, Puerto Rico","2577","268",
"1400000US72075711002","Census Tract 7110.02, Juana Díaz Municipio, Puerto Rico","1611","165",
"1400000US72075990001","Census Tract 9900.01, Juana Díaz Municipio, Puerto Rico","0","14",
"1400000US72077500100","Census Tract 5001, Juncos Municipio, Puerto Rico","2828","270",
"1400000US72077500200","Census Tract 5002, Juncos Municipio, Puerto Rico","2820","265",
"1400000US72077500301","Census Tract 5003.01, Juncos Municipio, Puerto Rico","2981","309",
"1400000US72077500302","Census Tract 5003.02, Juncos Municipio, Puerto Rico","2864","277",
"1400000US72077500401","Census Tract 5004.01, Juncos Municipio, Puerto Rico","2116","211",
"1400000US72077500402","Census Tract 5004.02, Juncos Municipio, Puerto Rico","1999","207",
"1400000US72079850101","Census Tract 8501.01, Lajas Municipio, Puerto Rico","1241","113",
"1400000US72079850102","Census Tract 8501.02, Lajas Municipio, Puerto Rico","2811","234",
"1400000US72079850200","Census Tract 8502, Lajas Municipio, Puerto Rico","2168","197",
"1400000US72079850300","Census Tract 8503, Lajas Municipio, Puerto Rico","2689","255",
"1400000US72079850400","Census Tract 8504, Lajas Municipio, Puerto Rico","3335","275",
"1400000US72079991100","Census Tract 9911, Lajas Municipio, Puerto Rico","0","14",
"1400000US72081957700","Census Tract 9577, Lares Municipio, Puerto Rico","1748","154",
"1400000US72081957800","Census Tract 9578, Lares Municipio, Puerto Rico","2700","262",
"1400000US72081957900","Census Tract 9579, Lares Municipio, Puerto Rico","2144","155",
"1400000US72081958000","Census Tract 9580, Lares Municipio, Puerto Rico","1288","137",
"1400000US72081958100","Census Tract 9581, Lares Municipio, Puerto Rico","1065","105",
"1400000US72081958200","Census Tract 9582, Lares Municipio, Puerto Rico","1384","156",
"1400000US72081958300","Census Tract 9583, Lares Municipio, Puerto Rico","1043","135",
"1400000US72081958400","Census Tract 9584, Lares Municipio, Puerto Rico","942","112",
"1400000US72083959700","Census Tract 9597, Las Marías Municipio, Puerto Rico","1091","134",
"1400000US72083959800","Census Tract 9598, Las Marías Municipio, Puerto Rico","722","97",
"1400000US72083959900","Census Tract 9599, Las Marías Municipio, Puerto Rico","2082","153",
"1400000US72085190101","Census Tract 1901.01, Las Piedras Municipio, Puerto Rico","3051","298",
"1400000US72085190102","Census Tract 1901.02, Las Piedras Municipio, Puerto Rico","3497","278",
"1400000US72085190201","Census Tract 1902.01, Las Piedras Municipio, Puerto Rico","1899","190",
"1400000US72085190202","Census Tract 1902.02, Las Piedras Municipio, Puerto Rico","1372","147",
"1400000US72085190301","Census Tract 1903.01, Las Piedras Municipio, Puerto Rico","3508","324",
"1400000US72085190302","Census Tract 1903.02, Las Piedras Municipio, Puerto Rico","2000","178",
"1400000US72087110101","Census Tract 1101.01, Loíza Municipio, Puerto Rico","1036","144",
"1400000US72087110102","Census Tract 1101.02, Loíza Municipio, Puerto Rico","936","95",
"1400000US72087110200","Census Tract 1102, Loíza Municipio, Puerto Rico","1400","114",
"1400000US72087110301","Census Tract 1103.01, Loíza Municipio, Puerto Rico","1820","164",
"1400000US72087110302","Census Tract 1103.02, Loíza Municipio, Puerto Rico","1549","155",
"1400000US72087110303","Census Tract 1103.03, Loíza Municipio, Puerto Rico","1067","108",
"1400000US72087110304","Census Tract 1103.04, Loíza Municipio, Puerto Rico","1439","161",
"1400000US72087110400","Census Tract 1104, Loíza Municipio, Puerto Rico","920","108",
"1400000US72087110500","Census Tract 1105, Loíza Municipio, Puerto Rico","435","62",
"1400000US72087110600","Census Tract 1106, Loíza Municipio, Puerto Rico","868","88",
"1400000US72087990000","Census Tract 9900, Loíza Municipio, Puerto Rico","0","14",
"1400000US72089140101","Census Tract 1401.01, Luquillo Municipio, Puerto Rico","1637","180",
"1400000US72089140102","Census Tract 1401.02, Luquillo Municipio, Puerto Rico","1544","173",
"1400000US72089140201","Census Tract 1402.01, Luquillo Municipio, Puerto Rico","2909","210",
"1400000US72089140202","Census Tract 1402.02, Luquillo Municipio, Puerto Rico","2105","171",
"1400000US72089140300","Census Tract 1403, Luquillo Municipio, Puerto Rico","2274","191",
"1400000US72089990001","Census Tract 9900.01, Luquillo Municipio, Puerto Rico","0","14",
"1400000US72091570100","Census Tract 5701, Manatí Municipio, Puerto Rico","2804","249",
"1400000US72091570201","Census Tract 5702.01, Manatí Municipio, Puerto Rico","2275","193",
"1400000US72091570202","Census Tract 5702.02, Manatí Municipio, Puerto Rico","1688","145",
"1400000US72091570300","Census Tract 5703, Manatí Municipio, Puerto Rico","2056","189",
"1400000US72091570400","Census Tract 5704, Manatí Municipio, Puerto Rico","1528","151",
"1400000US72091570500","Census Tract 5705, Manatí Municipio, Puerto Rico","2135","182",
"1400000US72091570600","Census Tract 5706, Manatí Municipio, Puerto Rico","1409","176",
"1400000US72091570700","Census Tract 5707, Manatí Municipio, Puerto Rico","1860","193",
"1400000US72091570800","Census Tract 5708, Manatí Municipio, Puerto Rico","2805","310",
"1400000US72091990025","Census Tract 9900.25, Manatí Municipio, Puerto Rico","0","14",
"1400000US72093960100","Census Tract 9601, Maricao Municipio, Puerto Rico","1714","135",
"1400000US72093960200","Census Tract 9602, Maricao Municipio, Puerto Rico","878","102",
"1400000US72095951400","Census Tract 9514, Maunabo Municipio, Puerto Rico","3254","226",
"1400000US72095951500","Census Tract 9515, Maunabo Municipio, Puerto Rico","1181","161",
"1400000US72095951600","Census Tract 9516, Maunabo Municipio, Puerto Rico","774","114",
"1400000US72095990000","Census Tract 9900, Maunabo Municipio, Puerto Rico","0","14",
"1400000US72097080100","Census Tract 801, Mayagüez Municipio, Puerto Rico","758","117",
"1400000US72097080200","Census Tract 802, Mayagüez Municipio, Puerto Rico","868","106",
"1400000US72097080300","Census Tract 803, Mayagüez Municipio, Puerto Rico","1038","99",
"1400000US72097080400","Census Tract 804, Mayagüez Municipio, Puerto Rico","817","90",
"1400000US72097080500","Census Tract 805, Mayagüez Municipio, Puerto Rico","660","91",
"1400000US72097080600","Census Tract 806, Mayagüez Municipio, Puerto Rico","1975","202",
"1400000US72097080800","Census Tract 808, Mayagüez Municipio, Puerto Rico","1584","162",
"1400000US72097080900","Census Tract 809, Mayagüez Municipio, Puerto Rico","911","94",
"1400000US72097081000","Census Tract 810, Mayagüez Municipio, Puerto Rico","737","86",
"1400000US72097081100","Census Tract 811, Mayagüez Municipio, Puerto Rico","595","84",
"1400000US72097081200","Census Tract 812, Mayagüez Municipio, Puerto Rico","2241","307",
"1400000US72097081300","Census Tract 813, Mayagüez Municipio, Puerto Rico","1086","139",
"1400000US72097081501","Census Tract 815.01, Mayagüez Municipio, Puerto Rico","2121","201",
"1400000US72097081512","Census Tract 815.12, Mayagüez Municipio, Puerto Rico","2858","250",
"1400000US72097081522","Census Tract 815.22, Mayagüez Municipio, Puerto Rico","1911","204",
"1400000US72097081601","Census Tract 816.01, Mayagüez Municipio, Puerto Rico","2095","173",
"1400000US72097081602","Census Tract 816.02, Mayagüez Municipio, Puerto Rico","1687","179",
"1400000US72097081700","Census Tract 817, Mayagüez Municipio, Puerto Rico","1802","182",
"1400000US72097081800","Census Tract 818, Mayagüez Municipio, Puerto Rico","1648","167",
"1400000US72097081900","Census Tract 819, Mayagüez Municipio, Puerto Rico","2236","218",
"1400000US72097082001","Census Tract 820.01, Mayagüez Municipio, Puerto Rico","2737","220",
"1400000US72097082012","Census Tract 820.12, Mayagüez Municipio, Puerto Rico","2132","247",
"1400000US72097082022","Census Tract 820.22, Mayagüez Municipio, Puerto Rico","1628","144",
"1400000US72097082102","Census Tract 821.02, Mayagüez Municipio, Puerto Rico","1394","144",
"1400000US72097082103","Census Tract 821.03, Mayagüez Municipio, Puerto Rico","2049","149",
"1400000US72097082104","Census Tract 821.04, Mayagüez Municipio, Puerto Rico","1301","143",
"1400000US72097990000","Census Tract 9900, Mayagüez Municipio, Puerto Rico","0","14",
"1400000US72099420100","Census Tract 4201, Moca Municipio, Puerto Rico","2923","280",
"1400000US72099420200","Census Tract 4202, Moca Municipio, Puerto Rico","2974","271",
"1400000US72099420301","Census Tract 4203.01, Moca Municipio, Puerto Rico","2291","250",
"1400000US72099420302","Census Tract 4203.02, Moca Municipio, Puerto Rico","1864","158",
"1400000US72099420401","Census Tract 4204.01, Moca Municipio, Puerto Rico","1483","156",
"1400000US72099420402","Census Tract 4204.02, Moca Municipio, Puerto Rico","1892","186",
"1400000US72099420500","Census Tract 4205, Moca Municipio, Puerto Rico","2738","278",
"1400000US72101955201","Census Tract 9552.01, Morovis Municipio, Puerto Rico","1773","195",
"1400000US72101955202","Census Tract 9552.02, Morovis Municipio, Puerto Rico","2143","195",
"1400000US72101955300","Census Tract 9553, Morovis Municipio, Puerto Rico","3089","279",
"1400000US72101955401","Census Tract 9554.01, Morovis Municipio, Puerto Rico","2514","245",
"1400000US72101955402","Census Tract 9554.02, Morovis Municipio, Puerto Rico","1190","147",
"1400000US72101955500","Census Tract 9555, Morovis Municipio, Puerto Rico","964","107",
"1400000US72103170100","Census Tract 1701, Naguabo Municipio, Puerto Rico","2592","244",
"1400000US72103170200","Census Tract 1702, Naguabo Municipio, Puerto Rico","2976","286",
"1400000US72103170300","Census Tract 1703, Naguabo Municipio, Puerto Rico","3047","253",
"1400000US72103170400","Census Tract 1704, Naguabo Municipio, Puerto Rico","2803","273",
"1400000US72103990013","Census Tract 9900.13, Naguabo Municipio, Puerto Rico","0","14",
"1400000US72105520100","Census Tract 5201, Naranjito Municipio, Puerto Rico","1904","176",
"1400000US72105520200","Census Tract 5202, Naranjito Municipio, Puerto Rico","1922","195",
"1400000US72105520300","Census Tract 5203, Naranjito Municipio, Puerto Rico","1016","107",
"1400000US72105520400","Census Tract 5204, Naranjito Municipio, Puerto Rico","2671","293",
"1400000US72105520500","Census Tract 5205, Naranjito Municipio, Puerto Rico","2848","260",
"1400000US72107954801","Census Tract 9548.01, Orocovis Municipio, Puerto Rico","1720","152",
"1400000US72107954802","Census Tract 9548.02, Orocovis Municipio, Puerto Rico","714","79",
"1400000US72107954901","Census Tract 9549.01, Orocovis Municipio, Puerto Rico","1650","172",
"1400000US72107954902","Census Tract 9549.02, Orocovis Municipio, Puerto Rico","832","89",
"1400000US72107955001","Census Tract 9550.01, Orocovis Municipio, Puerto Rico","1846","173",
"1400000US72107955002","Census Tract 9550.02, Orocovis Municipio, Puerto Rico","819","88",
